"","Time","Price","Size","cum_volume","ppt"
"4991",2018-12-25 11:54:02,25.9,650,1459130,0.02
"4981",2018-12-25 11:54:07,25.95,1000,1460130,0.04
"4971",2018-12-25 11:54:15,25.8,36000,1496130,1.28
"4961",2018-12-25 11:54:33,25.95,10,1496140,0
"4951",2018-12-25 11:55:19,25.95,500,1496640,0.02
"4942",2018-12-25 11:55:51,25.95,20,1496660,0
"4932",2018-12-25 11:56:07,25.95,220,1496880,0.01
"4922",2018-12-25 11:56:15,25.9,10,1496890,0
"4916",2018-12-25 11:56:42,25.95,400,1497290,0.01
"4902",2018-12-25 11:57:15,25.95,1300,1498590,0.05
"4892",2018-12-25 11:57:24,25.95,20,1498610,0
"4882",2018-12-25 11:57:39,25.95,10,1498620,0
"4872",2018-12-25 11:57:54,25.95,260,1498880,0.01
"4862",2018-12-25 11:57:59,25.95,1000,1499880,0.04
"4852",2018-12-25 11:58:04,25.95,2000,1501880,0.07
"4842",2018-12-25 11:59:14,25.95,460,1502340,0.02
"4832",2018-12-25 11:59:20,25.95,50,1502390,0
"4822",2018-12-25 12:00:07,25.95,10,1502400,0
"4816",2018-12-25 12:00:22,25.95,100,1502500,0
"4802",2018-12-25 12:00:27,25.95,750,1503250,0.03
"4792",2018-12-25 12:00:29,25.95,1090,1504340,0.04
"4782",2018-12-25 12:00:36,25.95,70,1504410,0
"4772",2018-12-25 12:00:49,25.95,400,1504810,0.01
"4762",2018-12-25 12:01:17,26,30,1504840,0
"4752",2018-12-25 12:01:40,26,1500,1506340,0.05
"4742",2018-12-25 12:02:39,26,2370,1508710,0.08
"4732",2018-12-25 12:02:45,26,500,1509210,0.02
"4722",2018-12-25 12:03:03,26,1000,1510210,0.04
"4716",2018-12-25 12:03:26,26,200,1510410,0.01
"4702",2018-12-25 12:03:33,26,6870,1517280,0.25
"4692",2018-12-25 12:03:40,26,6000,1523280,0.21
"4682",2018-12-25 12:03:47,26,100,1523380,0
"4672",2018-12-25 12:03:57,26,1000,1524380,0.04
"4662",2018-12-25 12:04:09,26,3000,1527380,0.11
"4652",2018-12-25 12:04:21,26,500,1527880,0.02
"4642",2018-12-25 12:04:35,26,10000,1537880,0.36
"4632",2018-12-25 12:04:36,26,2000,1539880,0.07
"4622",2018-12-25 12:04:37,26,39450,1579330,1.41
"4616",2018-12-25 12:05:45,26,330,1579660,0.01
"4602",2018-12-25 12:05:59,26,200,1579860,0.01
"4592",2018-12-25 12:06:37,26,26410,1606270,0.94
"4582",2018-12-25 12:06:54,26,1890,1608160,0.07
"4572",2018-12-25 12:06:56,26,30,1608190,0
"4562",2018-12-25 12:06:58,26,1000,1609190,0.04
"4552",2018-12-25 12:07:24,26,2590,1611780,0.09
"4542",2018-12-25 12:08:50,26,2000,1613780,0.07
"4532",2018-12-25 12:09:24,26,5000,1618780,0.18
"4522",2018-12-25 12:09:42,26,250,1619030,0.01
"4516",2018-12-25 12:09:55,26,2000,1621030,0.07
"4502",2018-12-25 12:09:57,26,60,1621090,0
"4492",2018-12-25 12:10:09,26,750,1621840,0.03
"4482",2018-12-25 12:10:18,26,3000,1624840,0.11
"4472",2018-12-25 12:10:37,26,1000,1625840,0.04
"4462",2018-12-25 12:10:53,26,200,1626040,0.01
"4452",2018-12-25 12:11:02,26,100,1626140,0
"4442",2018-12-25 12:11:16,26,27130,1653270,0.97
"4432",2018-12-25 12:11:17,26,300,1653570,0.01
"4422",2018-12-25 12:12:14,26,1000,1654570,0.04
"4416",2018-12-25 12:13:12,26,6000,1660570,0.21
"4402",2018-12-25 12:14:02,26,300,1660870,0.01
"4392",2018-12-25 12:14:04,26.1,22510,1683380,0.8
"4382",2018-12-25 12:14:15,26.1,500,1683880,0.02
"4372",2018-12-25 12:14:26,26.1,100,1683980,0
"4362",2018-12-25 12:14:41,26.1,700,1684680,0.02
"4352",2018-12-25 12:15:05,26.2,800,1685480,0.03
"4342",2018-12-25 12:15:33,26.2,190,1685670,0.01
"4332",2018-12-25 12:15:36,26.2,10,1685680,0
"4322",2018-12-25 12:15:43,26.2,100,1685780,0
"4316",2018-12-25 12:16:25,26.2,3000,1688780,0.11
"4302",2018-12-25 12:16:36,26.1,10,1688790,0
"4292",2018-12-25 12:17:30,26.1,28190,1716980,1.01
"4282",2018-12-25 12:17:49,26.1,3000,1719980,0.11
"4272",2018-12-25 12:18:07,26.05,10,1719990,0
"4262",2018-12-25 12:18:13,26.1,60,1720050,0
"4252",2018-12-25 12:19:12,26.1,3000,1723050,0.11
"4242",2018-12-25 12:20:01,26.1,140,1723190,0
"4232",2018-12-25 12:20:05,26.1,600,1723790,0.02
"4222",2018-12-25 12:20:09,26.05,200,1723990,0.01
"4216",2018-12-25 12:20:13,26.1,2000,1725990,0.07
"4202",2018-12-25 12:20:36,26.1,3000,1728990,0.11
"4192",2018-12-25 12:20:44,26,25000,1753990,0.89
"4182",2018-12-25 12:20:59,26,2580,1756570,0.09
"4172",2018-12-25 12:21:05,26,140,1756710,0
"4162",2018-12-25 12:21:40,25.95,250,1756960,0.01
"4152",2018-12-25 12:21:44,26,500,1757460,0.02
"4142",2018-12-25 12:21:50,26,20,1757480,0
"4132",2018-12-25 12:22:00,26,3000,1760480,0.11
"4122",2018-12-25 12:22:09,26,140,1760620,0
"4116",2018-12-25 12:22:43,25.95,10000,1770620,0.36
"4106",2018-12-25 12:23:13,26,140,1770760,0
"4092",2018-12-25 12:23:24,26,3000,1773760,0.11
"4082",2018-12-25 12:23:39,26,20,1773780,0
"4072",2018-12-25 12:24:17,26,140,1773920,0
"4062",2018-12-25 12:24:48,26,3000,1776920,0.11
"4052",2018-12-25 12:25:17,26,1000,1777920,0.04
"4042",2018-12-25 12:25:21,26,140,1778060,0
"4032",2018-12-25 12:25:28,26,2370,1780430,0.08
"4022",2018-12-25 12:25:32,26,20,1780450,0
"4016",2018-12-25 12:25:36,26,5310,1785760,0.19
"4002",2018-12-25 12:26:05,26,2370,1788130,0.08
"3992",2018-12-25 12:26:12,26,2260,1790390,0.08
"3982",2018-12-25 12:26:19,26,630,1791020,0.02
"3972",2018-12-25 12:26:25,26.1,140,1791160,0
"3962",2018-12-25 12:27:35,26.1,3140,1794300,0.11
"3952",2018-12-25 12:27:44,25.95,15000,1809300,0.54
"3942",2018-12-25 12:28:33,26.1,140,1809440,0
"3932",2018-12-25 12:28:34,26.1,200,1809640,0.01
"3922",2018-12-25 12:28:59,26.1,3000,1812640,0.11
"3916",2018-12-25 12:29:37,26.1,140,1812780,0
"3902",2018-12-25 14:01:11,26.1,22400,1835180,0.8
"3892",2018-12-25 14:01:15,26.15,140,1835320,0
"3882",2018-12-25 14:01:47,26.15,3140,1838460,0.11
"3872",2018-12-25 14:02:13,26.1,4000,1842460,0.14
"3862",2018-12-25 14:02:48,26.15,140,1842600,0
"3852",2018-12-25 14:03:11,26.15,3000,1845600,0.11
"3842",2018-12-25 14:03:15,26.15,7500,1853100,0.27
"3832",2018-12-25 14:03:19,26.15,17880,1870980,0.64
"3823",2018-12-25 14:03:52,26.2,140,1871120,0
"3817",2018-12-25 14:04:18,26.15,10,1871130,0
"3803",2018-12-25 14:04:56,26.2,140,1871270,0
"3793",2018-12-25 14:05:52,26.15,12000,1883270,0.43
"3783",2018-12-25 14:06:00,26.2,140,1883410,0
"3774",2018-12-25 14:06:25,26.15,6910,1890320,0.25
"3764",2018-12-25 14:06:37,26.15,20,1890340,0
"3754",2018-12-25 14:06:43,26.15,1070,1891410,0.04
"3744",2018-12-25 14:07:04,26.2,140,1891550,0
"3734",2018-12-25 14:07:14,26.15,1230,1892780,0.04
"3724",2018-12-25 14:07:25,26.2,10000,1902780,0.36
"3718",2018-12-25 14:07:26,26.15,1100,1903880,0.04
"3704",2018-12-25 14:07:27,26.2,10000,1913880,0.36
"3694",2018-12-25 14:07:44,26.2,10140,1924020,0.36
"3684",2018-12-25 14:07:48,26.2,12500,1936520,0.45
"3674",2018-12-25 14:07:57,26.2,1000,1937520,0.04
"3664",2018-12-25 14:08:08,26.2,140,1937660,0
"3654",2018-12-25 14:08:14,26.2,7000,1944660,0.25
"3644",2018-12-25 14:08:15,26.2,300,1944960,0.01
"3634",2018-12-25 14:08:17,26.2,2470,1947430,0.09
"3624",2018-12-25 14:08:36,26.25,1000,1948430,0.04
"3618",2018-12-25 14:08:38,26.25,2000,1950430,0.07
"3604",2018-12-25 14:08:46,26.25,3000,1953430,0.11
"3594",2018-12-25 14:08:58,26.25,5000,1958430,0.18
"3584",2018-12-25 14:08:59,26.25,1000,1959430,0.04
"3574",2018-12-25 14:09:02,26.25,960,1960390,0.03
"3564",2018-12-25 14:09:12,26.25,150,1960540,0.01
"3554",2018-12-25 14:10:16,26.3,540,1961080,0.02
"3544",2018-12-25 14:10:22,26.3,5000,1966080,0.18
"3534",2018-12-25 14:10:25,26.3,10000,1976080,0.36
"3524",2018-12-25 14:10:28,26.3,360,1976440,0.01
"3518",2018-12-25 14:10:36,26.3,10,1976450,0
"3504",2018-12-25 14:10:53,26.25,5000,1981450,0.18
"3495",2018-12-25 14:11:20,26.3,290,1981740,0.01
"3485",2018-12-25 14:11:21,26.3,1000,1982740,0.04
"3475",2018-12-25 14:11:27,26.3,3000,1985740,0.11
"3465",2018-12-25 14:11:32,26.3,20,1985760,0
"3455",2018-12-25 14:11:34,26.3,50,1985810,0
"3445",2018-12-25 14:11:36,26.35,1000,1986810,0.04
"3435",2018-12-25 14:12:24,26.35,140,1986950,0
"3425",2018-12-25 14:12:35,26.35,1000,1987950,0.04
"3419",2018-12-25 14:12:58,26.35,3000,1990950,0.11
"3405",2018-12-25 14:13:28,26.35,140,1991090,0
"3395",2018-12-25 14:14:20,26.3,500,1991590,0.02
"3385",2018-12-25 14:14:32,26.35,140,1991730,0
"3375",2018-12-25 14:14:53,26.35,10,1991740,0
"3365",2018-12-25 14:14:56,26.35,500,1992240,0.02
"3355",2018-12-25 14:15:55,26.35,140,1992380,0
"3345",2018-12-25 14:15:57,26.35,3000,1995380,0.11
"3335",2018-12-25 14:16:10,26.35,3030,1998410,0.11
"3325",2018-12-25 14:16:40,26.35,140,1998550,0
"3319",2018-12-25 14:17:09,26.35,3000,2001550,0.11
"3305",2018-12-25 14:17:33,26.35,30,2001580,0
"3295",2018-12-25 14:17:44,26.35,140,2001720,0
"3285",2018-12-25 14:18:33,26.35,3000,2004720,0.11
"3275",2018-12-25 14:18:38,26.35,5000,2009720,0.18
"3265",2018-12-25 14:18:45,26.35,1000,2010720,0.04
"3255",2018-12-25 14:18:48,26.35,140,2010860,0
"3245",2018-12-25 14:19:01,26.35,5000,2015860,0.18
"3235",2018-12-25 14:19:14,26.35,10,2015870,0
"3225",2018-12-25 14:19:22,26.35,570,2016440,0.02
"3219",2018-12-25 14:19:23,26.35,470,2016910,0.02
"3205",2018-12-25 14:19:24,26.35,530,2017440,0.02
"3195",2018-12-25 14:19:52,26.35,140,2017580,0
"3185",2018-12-25 14:19:54,26.35,10,2017590,0
"3175",2018-12-25 14:19:57,26.35,3000,2020590,0.11
"3165",2018-12-25 14:20:42,26.35,200,2020790,0.01
"3155",2018-12-25 14:20:56,26.35,140,2020930,0
"3145",2018-12-25 14:21:04,26.35,150,2021080,0.01
"3135",2018-12-25 14:21:21,26.35,3000,2024080,0.11
"3125",2018-12-25 14:21:50,26.35,200,2024280,0.01
"3119",2018-12-25 14:21:52,26.35,13130,2037410,0.47
"3109",2018-12-25 14:22:00,26.4,140,2037550,0
"3095",2018-12-25 14:22:39,26.4,720,2038270,0.03
"3085",2018-12-25 14:22:44,26.4,4000,2042270,0.14
"3075",2018-12-25 14:22:45,26.35,10,2042280,0
"3065",2018-12-25 14:23:04,26.4,140,2042420,0
"3056",2018-12-25 14:23:08,26.35,100,2042520,0
"3046",2018-12-25 14:23:21,26.4,50,2042570,0
"3036",2018-12-25 14:23:47,26.35,570,2043140,0.02
"3026",2018-12-25 14:24:08,26.4,140,2043280,0
"30110",2018-12-25 14:24:42,26.35,1050,2044330,0.04
"3006",2018-12-25 14:24:59,26.35,9780,2054110,0.35
"2996",2018-12-25 14:25:12,26.35,140,2054250,0
"2986",2018-12-25 14:25:25,26.35,10,2054260,0
"2976",2018-12-25 14:25:26,26.35,6000,2060260,0.21
"2966",2018-12-25 14:25:32,26.35,2990,2063250,0.11
"2956",2018-12-25 14:25:59,26.35,600,2063850,0.02
"2946",2018-12-25 14:26:04,26.3,8000,2071850,0.29
"2936",2018-12-25 14:26:06,26.35,5000,2076850,0.18
"2926",2018-12-25 14:26:08,26.35,890,2077740,0.03
"29110",2018-12-25 14:26:11,26.35,1110,2078850,0.04
"2906",2018-12-25 14:26:15,26.35,140,2078990,0
"2896",2018-12-25 14:26:22,26.35,2000,2080990,0.07
"2886",2018-12-25 14:26:25,26.35,5000,2085990,0.18
"2876",2018-12-25 14:26:37,26.3,120,2086110,0
"2866",2018-12-25 14:27:19,26.35,130,2086240,0
"2856",2018-12-25 14:28:21,26.35,2990,2089230,0.11
"2846",2018-12-25 14:28:25,26.35,130,2089360,0
"2836",2018-12-25 14:28:55,26.35,1000,2090360,0.04
"2826",2018-12-25 14:29:29,26.35,130,2090490,0
"28110",2018-12-25 14:29:30,26.3,10,2090500,0
"2806",2018-12-25 14:29:57,26.35,1000,2091500,0.04
"2796",2018-12-25 14:30:04,26.35,350,2091850,0.01
"2786",2018-12-25 14:30:32,26.35,130,2091980,0
"2776",2018-12-25 14:30:41,26.35,300,2092280,0.01
"2766",2018-12-25 14:30:46,26.35,3000,2095280,0.11
"2756",2018-12-25 14:30:49,26.35,3750,2099030,0.13
"2746",2018-12-25 14:31:05,26.35,1000,2100030,0.04
"2736",2018-12-25 14:31:07,26.35,2990,2103020,0.11
"2726",2018-12-25 14:31:22,26.35,20,2103040,0
"27110",2018-12-25 14:31:37,26.35,230,2103270,0.01
"2706",2018-12-25 14:31:57,26.35,3180,2106450,0.11
"2696",2018-12-25 14:32:06,26.35,6790,2113240,0.24
"2686",2018-12-25 14:32:16,26.35,10,2113250,0
"2676",2018-12-25 14:32:18,26.35,400,2113650,0.01
"2666",2018-12-25 14:32:32,26.35,2990,2116640,0.11
"2656",2018-12-25 14:32:33,26.35,1000,2117640,0.04
"2646",2018-12-25 14:32:39,26.35,130,2117770,0
"2636",2018-12-25 14:33:23,26.35,150,2117920,0.01
"2626",2018-12-25 14:33:43,26.35,130,2118050,0
"26110",2018-12-25 14:33:55,26.35,2990,2121040,0.11
"2606",2018-12-25 14:33:58,26.35,200,2121240,0.01
"2596",2018-12-25 14:34:11,26.35,60,2121300,0
"2586",2018-12-25 14:34:20,26.35,3500,2124800,0.12
"2576",2018-12-25 14:34:29,26.35,1000,2125800,0.04
"2566",2018-12-25 14:34:30,26.35,180,2125980,0.01
"2556",2018-12-25 14:34:47,26.35,180,2126160,0.01
"2546",2018-12-25 14:34:51,26.35,1000,2127160,0.04
"2536",2018-12-25 14:35:07,26.35,1040,2128200,0.04
"2526",2018-12-25 14:35:09,26.35,1000,2129200,0.04
"25110",2018-12-25 14:35:19,26.35,3130,2132330,0.11
"2506",2018-12-25 14:35:51,26.35,130,2132460,0
"2496",2018-12-25 14:35:52,26.35,500,2132960,0.02
"2486",2018-12-25 14:35:53,26.35,200,2133160,0.01
"2476",2018-12-25 14:35:55,26.35,10000,2143160,0.36
"2466",2018-12-25 14:36:08,26.35,40,2143200,0
"2456",2018-12-25 14:36:12,26.35,100,2143300,0
"2446",2018-12-25 14:36:14,26.35,1070,2144370,0.04
"2436",2018-12-25 14:36:27,26.35,1030,2145400,0.04
"2426",2018-12-25 14:36:55,26.4,130,2145530,0
"24110",2018-12-25 14:37:02,26.4,70,2145600,0
"2406",2018-12-25 14:37:22,26.4,120,2145720,0
"2396",2018-12-25 14:37:45,26.4,100,2145820,0
"2386",2018-12-25 14:37:48,26.4,500,2146320,0.02
"2376",2018-12-25 14:37:58,26.4,300,2146620,0.01
"2366",2018-12-25 14:37:59,26.4,180,2146800,0.01
"2356",2018-12-25 14:38:07,26.4,1730,2148530,0.06
"2346",2018-12-25 14:38:23,26.45,79850,2228380,2.85
"2336",2018-12-25 14:38:52,26.5,5000,2233380,0.18
"2326",2018-12-25 14:38:56,26.5,350,2233730,0.01
"23110",2018-12-25 14:39:03,26.5,130,2233860,0
"2306",2018-12-25 14:39:30,26.5,3130,2236990,0.11
"2296",2018-12-25 14:39:42,26.5,500,2237490,0.02
"2286",2018-12-25 14:39:53,26.45,3000,2240490,0.11
"2276",2018-12-25 14:40:07,26.5,130,2240620,0
"2266",2018-12-25 14:40:13,26.45,50,2240670,0
"2256",2018-12-25 14:41:11,26.5,130,2240800,0
"2246",2018-12-25 14:41:30,26.5,4200,2245000,0.15
"2236",2018-12-25 14:41:37,26.5,370,2245370,0.01
"2226",2018-12-25 14:41:44,26.5,10,2245380,0
"22110",2018-12-25 14:41:55,26.5,1000,2246380,0.04
"2206",2018-12-25 14:42:09,26.5,300,2246680,0.01
"2196",2018-12-25 14:42:11,26.45,1000,2247680,0.04
"2186",2018-12-25 14:42:15,26.5,130,2247810,0
"2176",2018-12-25 14:42:18,26.5,3130,2250940,0.11
"2166",2018-12-25 14:42:23,26.5,20,2250960,0
"2156",2018-12-25 14:42:39,26.5,1000,2251960,0.04
"2146",2018-12-25 14:42:48,26.45,20,2251980,0
"2136",2018-12-25 14:43:19,26.5,130,2252110,0
"2126",2018-12-25 14:43:29,26.5,300,2252410,0.01
"21110",2018-12-25 14:43:42,26.5,3130,2255540,0.11
"21010",2018-12-25 14:43:54,26.5,5000,2260540,0.18
"2096",2018-12-25 14:44:10,26.5,5200,2265740,0.19
"2086",2018-12-25 14:44:23,26.5,130,2265870,0
"2076",2018-12-25 14:44:24,26.5,30,2265900,0
"2066",2018-12-25 14:44:40,26.45,50,2265950,0
"2056",2018-12-25 14:44:57,26.5,1000,2266950,0.04
"2046",2018-12-25 14:45:06,26.5,3130,2270080,0.11
"2036",2018-12-25 14:45:26,26.5,500,2270580,0.02
"2026",2018-12-25 14:45:27,26.5,130,2270710,0
"20110",2018-12-25 14:45:32,26.5,30,2270740,0
"2006",2018-12-25 14:46:18,26.5,410,2271150,0.01
"1996",2018-12-25 14:46:31,26.55,130,2271280,0
"1986",2018-12-25 14:46:37,26.55,200,2271480,0.01
"1976",2018-12-25 14:46:54,26.55,10,2271490,0
"1966",2018-12-25 14:46:57,26.55,200,2271690,0.01
"1956",2018-12-25 14:47:03,26.55,600,2272290,0.02
"1946",2018-12-25 14:47:10,26.5,700,2272990,0.02
"1936",2018-12-25 14:47:19,26.55,10,2273000,0
"1926",2018-12-25 14:47:22,26.55,170,2273170,0.01
"19110",2018-12-25 14:47:35,26.6,9870,2283040,0.35
"1906",2018-12-25 14:47:42,26.55,150,2283190,0.01
"1896",2018-12-25 14:47:51,26.6,5000,2288190,0.18
"1886",2018-12-25 14:47:53,26.6,3230,2291420,0.12
"1876",2018-12-25 14:48:05,26.6,1000,2292420,0.04
"1866",2018-12-25 14:48:17,26.6,4000,2296420,0.14
"1856",2018-12-25 14:48:22,26.6,200,2296620,0.01
"1846",2018-12-25 14:48:39,26.6,130,2296750,0
"1836",2018-12-25 14:49:19,26.6,1000,2297750,0.04
"1826",2018-12-25 14:49:22,26.6,3260,2301010,0.12
"18110",2018-12-25 14:49:25,26.6,2610,2303620,0.09
"1806",2018-12-25 14:49:32,26.6,60,2303680,0
"1796",2018-12-25 14:49:34,26.65,200,2303880,0.01
"1786",2018-12-25 14:49:43,26.7,130,2304010,0
"1776",2018-12-25 14:50:03,26.7,2500,2306510,0.09
"1766",2018-12-25 14:50:13,26.65,200,2306710,0.01
"1756",2018-12-25 14:50:23,26.7,2000,2308710,0.07
"1746",2018-12-25 14:50:34,26.65,1000,2309710,0.04
"1736",2018-12-25 14:50:37,26.7,5000,2314710,0.18
"1726",2018-12-25 14:50:42,26.7,3850,2318560,0.14
"17110",2018-12-25 14:50:46,26.7,130,2318690,0
"1706",2018-12-25 14:51:06,26.7,100,2318790,0
"1696",2018-12-25 14:51:20,26.65,5000,2323790,0.18
"1686",2018-12-25 14:51:46,26.65,5200,2328990,0.19
"1676",2018-12-25 14:51:51,26.7,130,2329120,0
"1666",2018-12-25 14:51:53,26.7,5000,2334120,0.18
"1656",2018-12-25 14:51:58,26.7,2710,2336830,0.1
"1646",2018-12-25 14:52:03,26.7,500,2337330,0.02
"1636",2018-12-25 14:52:54,26.8,130,2337460,0
"1626",2018-12-25 14:53:02,26.8,5000,2342460,0.18
"16110",2018-12-25 14:53:13,26.8,1000,2343460,0.04
"1606",2018-12-25 14:53:20,26.8,5000,2348460,0.18
"1596",2018-12-25 14:53:29,26.8,3850,2352310,0.14
"1586",2018-12-25 14:53:47,26.8,5420,2357730,0.19
"1576",2018-12-25 14:53:58,26.85,130,2357860,0
"1566",2018-12-25 14:54:26,26.85,20,2357880,0
"1556",2018-12-25 14:54:42,26.9,10000,2367880,0.36
"1546",2018-12-25 14:54:45,26.85,100,2367980,0
"1536",2018-12-25 14:55:02,26.9,130,2368110,0
"1526",2018-12-25 14:55:12,26.85,400,2368510,0.01
"15110",2018-12-25 14:55:29,26.85,500,2369010,0.02
"1506",2018-12-25 14:55:42,26.85,1000,2370010,0.04
"1496",2018-12-25 14:55:46,26.85,100,2370110,0
"1486",2018-12-25 14:55:49,26.85,300,2370410,0.01
"1476",2018-12-25 14:55:51,26.9,3000,2373410,0.11
"1466",2018-12-25 14:56:06,26.9,130,2373540,0
"1456",2018-12-25 14:56:14,26.85,50,2373590,0
"1446",2018-12-25 14:56:57,26.9,5000,2378590,0.18
"1436",2018-12-25 14:57:05,26.85,200,2378790,0.01
"1426",2018-12-25 14:57:11,26.9,130,2378920,0
"14110",2018-12-25 14:57:17,26.9,500,2379420,0.02
"1406",2018-12-25 14:57:21,26.8,20000,2399420,0.71
"1396",2018-12-25 14:57:33,26.8,1000,2400420,0.04
"1386",2018-12-25 14:57:48,26.8,200,2400620,0.01
"1376",2018-12-25 14:57:58,26.8,700,2401320,0.02
"1366",2018-12-25 14:58:01,26.8,5000,2406320,0.18
"1356",2018-12-25 14:58:06,26.8,500,2406820,0.02
"1346",2018-12-25 14:58:13,26.8,10,2406830,0
"1336",2018-12-25 14:58:14,26.85,5000,2411830,0.18
"1326",2018-12-25 14:58:15,26.85,130,2411960,0
"13110",2018-12-25 14:58:30,26.8,20,2411980,0
"1306",2018-12-25 14:58:31,26.8,500,2412480,0.02
"1296",2018-12-25 14:58:47,26.8,100,2412580,0
"1286",2018-12-25 14:59:06,26.8,4150,2416730,0.15
"1276",2018-12-25 14:59:17,26.8,4000,2420730,0.14
"1266",2018-12-25 14:59:18,26.85,130,2420860,0
"1256",2018-12-25 14:59:20,26.8,2000,2422860,0.07
"1246",2018-12-25 14:59:28,26.8,1000,2423860,0.04
"1236",2018-12-25 14:59:33,26.8,800,2424660,0.03
"1226",2018-12-25 14:59:44,26.8,3390,2428050,0.12
"12110",2018-12-25 15:00:09,26.7,4000,2432050,0.14
"1206",2018-12-25 15:00:15,26.8,3000,2435050,0.11
"1196",2018-12-25 15:00:22,26.8,130,2435180,0
"1186",2018-12-25 15:00:24,26.8,500,2435680,0.02
"1176",2018-12-25 15:00:37,26.75,10,2435690,0
"1166",2018-12-25 15:00:47,26.7,8000,2443690,0.29
"1156",2018-12-25 15:00:48,26.7,9040,2452730,0.32
"1146",2018-12-25 15:00:57,26.7,10,2452740,0
"1136",2018-12-25 15:01:26,26.7,130,2452870,0
"1126",2018-12-25 15:01:34,26.7,40,2452910,0
"11110",2018-12-25 15:02:05,26.65,500,2453410,0.02
"11010",2018-12-25 15:02:27,26.65,200,2453610,0.01
"1096",2018-12-25 15:02:30,26.7,130,2453740,0
"1086",2018-12-25 15:02:31,26.65,490,2454230,0.02
"1076",2018-12-25 15:02:55,26.7,10,2454240,0
"1066",2018-12-25 15:03:02,26.7,1000,2455240,0.04
"1056",2018-12-25 15:03:15,26.7,10,2455250,0
"1046",2018-12-25 15:03:26,26.65,500,2455750,0.02
"1036",2018-12-25 15:03:34,26.7,130,2455880,0
"1026",2018-12-25 15:03:47,26.7,4050,2459930,0.14
"10110",2018-12-25 15:03:57,26.65,100,2460030,0
"1006",2018-12-25 15:04:21,26.65,300,2460330,0.01
"996",2018-12-25 15:04:38,26.7,130,2460460,0
"986",2018-12-25 15:04:43,26.7,3000,2463460,0.11
"976",2018-12-25 15:05:06,26.65,6300,2469760,0.22
"966",2018-12-25 15:05:09,26.65,5000,2474760,0.18
"956",2018-12-25 15:05:21,26.65,100,2474860,0
"946",2018-12-25 15:05:40,26.65,1460,2476320,0.05
"936",2018-12-25 15:05:42,26.65,130,2476450,0
"926",2018-12-25 15:06:19,26.65,2000,2478450,0.07
"9110",2018-12-25 15:06:21,26.65,4050,2482500,0.14
"906",2018-12-25 15:06:47,26.65,130,2482630,0
"8910",2018-12-25 15:06:48,26.6,500,2483130,0.02
"8810",2018-12-25 15:07:22,26.6,10000,2493130,0.36
"8710",2018-12-25 15:07:24,26.6,5000,2498130,0.18
"8610",2018-12-25 15:07:35,26.6,4800,2502930,0.17
"8510",2018-12-25 15:07:38,26.6,200,2503130,0.01
"8410",2018-12-25 15:07:42,26.6,850,2503980,0.03
"8310",2018-12-25 15:08:20,26.65,130,2504110,0
"8210",2018-12-25 15:08:27,26.65,1000,2505110,0.04
"8110",2018-12-25 15:08:29,26.65,10,2505120,0
"8010",2018-12-25 15:08:49,26.65,200,2505320,0.01
"7910",2018-12-25 15:08:54,26.65,130,2505450,0
"7810",2018-12-25 15:08:56,26.65,300,2505750,0.01
"7710",2018-12-25 15:09:49,26.65,3750,2509500,0.13
"7610",2018-12-25 15:09:55,26.6,3510,2513010,0.13
"7510",2018-12-25 15:09:58,26.6,130,2513140,0
"7410",2018-12-25 15:10:15,26.6,2470,2515610,0.09
"7310",2018-12-25 15:10:32,26.5,26980,2542590,0.96
"7210",2018-12-25 15:10:43,26.5,20000,2562590,0.71
"7110",2018-12-25 15:10:53,26.5,19000,2581590,0.68
"7010",2018-12-25 15:10:56,26.5,1000,2582590,0.04
"6910",2018-12-25 15:11:02,26.5,130,2582720,0
"6810",2018-12-25 15:11:04,26.5,6890,2589610,0.25
"6710",2018-12-25 15:11:23,26.5,300,2589910,0.01
"6610",2018-12-25 15:12:06,26.6,130,2590040,0
"6510",2018-12-25 15:12:46,26.6,500,2590540,0.02
"6410",2018-12-25 15:14:03,26.6,4050,2594590,0.14
"6310",2018-12-25 15:16:01,26.6,130,2594720,0
"6210",2018-12-25 15:17:27,26.55,100,2594820,0
"6110",2018-12-25 15:17:30,26.6,130,2594950,0
"6010",2018-12-25 15:17:32,26.55,4000,2598950,0.14
"5910",2018-12-25 15:17:39,26.55,10,2598960,0
"5810",2018-12-25 15:17:42,26.6,130,2599090,0
"5710",2018-12-25 15:17:44,26.6,1240,2600330,0.04
"5610",2018-12-25 15:17:46,26.6,200,2600530,0.01
"5510",2018-12-25 15:17:57,26.65,330,2600860,0.01
"5414",2018-12-25 15:18:00,26.65,4040,2604900,0.14
"5316",2018-12-25 15:18:01,26.65,1000,2605900,0.04
"5216",2018-12-25 15:18:06,26.6,6000,2611900,0.21
"5116",2018-12-25 15:18:11,26.65,130,2612030,0
"5016",2018-12-25 15:18:14,26.65,170,2612200,0.01
"4917",2018-12-25 15:18:17,26.65,530,2612730,0.02
"4817",2018-12-25 15:18:29,26.7,130,2612860,0
"4717",2018-12-25 15:18:48,26.7,200,2613060,0.01
"4617",2018-12-25 15:18:54,26.7,300,2613360,0.01
"4517",2018-12-25 15:18:57,26.7,16500,2629860,0.59
"4417",2018-12-25 15:19:13,26.7,170,2630030,0.01
"4317",2018-12-25 15:19:16,26.7,100,2630130,0
"4217",2018-12-25 15:19:33,26.75,130,2630260,0
